白羊宮,0,0,0,N,zodiac,*,*,*,*,白羊宮,*,*
白羊座,0,0,0,N,zodiac,*,*,*,*,白羊座,*,*
北冕座,0,0,0,N,zodiac,*,*,*,*,北冕座,*,*
北斗,0,0,0,N,zodiac,*,*,*,*,北斗,*,*
北斗七星,0,0,0,N,zodiac,*,*,*,*,北斗七星,*,*
寶瓶座,0,0,0,N,zodiac,*,*,*,*,寶瓶座,*,*
寶婺,0,0,0,N,zodiac,*,*,*,*,寶婺,*,*
半人馬星座,0,0,0,N,zodiac,*,*,*,*,半人馬星座,*,*
畢,0,0,0,N,zodiac,*,*,*,*,畢,*,*
壁,0,0,0,N,zodiac,*,*,*,*,壁,*,*
壁宿,0,0,0,N,zodiac,*,*,*,*,壁宿,*,*
摩羯座,0,0,0,N,zodiac,*,*,*,*,摩羯座,*,*
磨蝎,0,0,0,N,zodiac,*,*,*,*,磨蝎,*,*
牧夫座,0,0,0,N,zodiac,*,*,*,*,牧夫座,*,*
飛馬座,0,0,0,N,zodiac,*,*,*,*,飛馬座,*,*
大犬星座,0,0,0,N,zodiac,*,*,*,*,大犬星座,*,*
大熊星座,0,0,0,N,zodiac,*,*,*,*,大熊星座,*,*
斗,0,0,0,N,zodiac,*,*,*,*,斗,*,*
斗極,0,0,0,N,zodiac,*,*,*,*,斗極,*,*
氐,0,0,0,N,zodiac,*,*,*,*,氐,*,*
太微,0,0,0,N,zodiac,*,*,*,*,太微,*,*
螣蛇,0,0,0,N,zodiac,*,*,*,*,螣蛇,*,*
騰蛇,0,0,0,N,zodiac,*,*,*,*,騰蛇,*,*
天門,0,0,0,N,zodiac,*,*,*,*,天門,*,*
天琴座,0,0,0,N,zodiac,*,*,*,*,天琴座,*,*
天蠍座,0,0,0,N,zodiac,*,*,*,*,天蠍座,*,*
天舟座,0,0,0,N,zodiac,*,*,*,*,天舟座,*,*
天秤座,0,0,0,N,zodiac,*,*,*,*,天秤座,*,*
天鵝星座,0,0,0,N,zodiac,*,*,*,*,天鵝星座,*,*
天鷹星座,0,0,0,N,zodiac,*,*,*,*,天鷹星座,*,*
南宮,0,0,0,N,zodiac,*,*,*,*,南宮,*,*
牛,0,0,0,N,zodiac,*,*,*,*,牛,*,*
女,0,0,0,N,zodiac,*,*,*,*,女,*,*
女宿,0,0,0,N,zodiac,*,*,*,*,女宿,*,*
獵戶星座,0,0,0,N,zodiac,*,*,*,*,獵戶星座,*,*
獵犬座,0,0,0,N,zodiac,*,*,*,*,獵犬座,*,*
柳,0,0,0,N,zodiac,*,*,*,*,柳,*,*
羅盤座,0,0,0,N,zodiac,*,*,*,*,羅盤座,*,*
鬼,0,0,0,N,zodiac,*,*,*,*,鬼,*,*
貫索,0,0,0,N,zodiac,*,*,*,*,貫索,*,*
亢,0,0,0,N,zodiac,*,*,*,*,亢,*,*
奎,0,0,0,N,zodiac,*,*,*,*,奎,*,*
何鼓,0,0,0,N,zodiac,*,*,*,*,何鼓,*,*
河鼓,0,0,0,N,zodiac,*,*,*,*,河鼓,*,*
海豚座,0,0,0,N,zodiac,*,*,*,*,海豚座,*,*
