八角蓮,7,7,244,N,plants,*,*,*,*,八角蓮,*,*
八角茴香,7,7,244,N,plants,*,*,*,*,八角茴香,*,*
八角金盤,7,7,244,N,plants,*,*,*,*,八角金盤,*,*
八仙花,7,7,244,N,plants,*,*,*,*,八仙花,*,*
巴豆,7,7,518,N,plants,*,*,*,*,巴豆,*,*
巴旦杏,7,7,518,N,plants,*,*,*,*,巴旦杏,*,*
巴戟天,7,7,518,N,plants,*,*,*,*,巴戟天,*,*
芭芒,7,7,518,N,plants,*,*,*,*,芭芒,*,*
芭蕉,7,7,518,N,plants,*,*,*,*,芭蕉,*,*
菝,7,7,518,N,plants,*,*,*,*,菝,*,*
霸王鞭,7,7,518,N,plants,*,*,*,*,霸王鞭,*,*
波髮藻,7,7,518,N,plants,*,*,*,*,波髮藻,*,*
波羅蜜,7,7,518,N,plants,*,*,*,*,波羅蜜,*,*
波斯菊,7,7,518,N,plants,*,*,*,*,波斯菊,*,*
菠菜,7,7,518,N,plants,*,*,*,*,菠菜,*,*
柏木,7,7,518,N,plants,*,*,*,*,柏木,*,*
薄荷,7,7,518,N,plants,*,*,*,*,薄荷,*,*
白皮松,7,7,518,N,plants,*,*,*,*,白皮松,*,*
白蘋,7,7,518,N,plants,*,*,*,*,白蘋,*,*
白麻,7,7,518,N,plants,*,*,*,*,白麻,*,*
白茅,7,7,518,N,plants,*,*,*,*,白茅,*,*
白木耳,7,7,518,N,plants,*,*,*,*,白木耳,*,*
白附子,7,7,518,N,plants,*,*,*,*,白附子,*,*
白豆蔻,7,7,518,N,plants,*,*,*,*,白豆蔻,*,*
白頭翁,7,7,518,N,plants,*,*,*,*,白頭翁,*,*
白檀,7,7,518,N,plants,*,*,*,*,白檀,*,*
白藤,7,7,518,N,plants,*,*,*,*,白藤,*,*
白桐,7,7,518,N,plants,*,*,*,*,白桐,*,*
白蠟樹,7,7,518,N,plants,*,*,*,*,白蠟樹,*,*
白蘭花,7,7,518,N,plants,*,*,*,*,白蘭花,*,*
白梨,7,7,518,N,plants,*,*,*,*,白梨,*,*
白楝,7,7,518,N,plants,*,*,*,*,白楝,*,*
白蘞,7,7,518,N,plants,*,*,*,*,白蘞,*,*
白古蘇花,7,7,518,N,plants,*,*,*,*,白古蘇花,*,*
白荷蘭翹搖,7,7,518,N,plants,*,*,*,*,白荷蘭翹搖,*,*
白蒿,7,7,518,N,plants,*,*,*,*,白蒿,*,*
白花八角,7,7,518,N,plants,*,*,*,*,白花八角,*,*
白花菜,7,7,518,N,plants,*,*,*,*,白花菜,*,*
白芨,7,7,518,N,plants,*,*,*,*,白芨,*,*
白千層,7,7,518,N,plants,*,*,*,*,白千層,*,*
白前,7,7,518,N,plants,*,*,*,*,白前,*,*
白屈菜,7,7,518,N,plants,*,*,*,*,白屈菜,*,*
白喜草,7,7,518,N,plants,*,*,*,*,白喜草,*,*
白小豆,7,7,518,N,plants,*,*,*,*,白小豆,*,*
白蘚,7,7,518,N,plants,*,*,*,*,白蘚,*,*
白辛樹,7,7,518,N,plants,*,*,*,*,白辛樹,*,*
白芷,7,7,518,N,plants,*,*,*,*,白芷,*,*
白朮,7,7,518,N,plants,*,*,*,*,白朮,*,*
白菖,7,7,518,N,plants,*,*,*,*,白菖,*,*
白桵,7,7,518,N,plants,*,*,*,*,白桵,*,*
白菜,7,7,518,N,plants,*,*,*,*,白菜,*,*
白塞木,7,7,518,N,plants,*,*,*,*,白塞木,*,*
白蘇,7,7,518,N,plants,*,*,*,*,白蘇,*,*
白松,7,7,518,N,plants,*,*,*,*,白松,*,*
白艾,7,7,518,N,plants,*,*,*,*,白艾,*,*
白楊,7,7,518,N,plants,*,*,*,*,白楊,*,*
白英,7,7,518,N,plants,*,*,*,*,白英,*,*
